age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,132601,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,226535,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,407913,HighGrad,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
57,Private,171242,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,111900,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,149396,CommunityCollege,10,NotMarried,Other-service,Other-relative,Black,Female,0,0,30,Haiti,<=50K
26,Private,343506,HighGrad,9,NotMarried,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
22,Private,194630,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
56,Private,98418,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
39,Private,225330,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,50,Poland,>50K
58,Self-emp-inc,130454,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,410034,CommunityCollege,10,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
54,Private,100933,HighGrad,9,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,352005,Bachelors,13,Married,Sales,Husband,White,Male,15024,0,45,United-States,>50K
33,Private,236818,CommunityCollege,11,NotMarried,Prof-specialty,Unmarried,Black,Female,0,0,26,United-States,<=50K
25,Private,257562,dropout,4,Married,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
21,State-gov,299153,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
51,Private,206775,CommunityCollege,10,Married,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
48,Self-emp-not-inc,82098,CommunityCollege,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,United-States,<=50K
45,Self-emp-inc,84324,CommunityCollege,12,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
61,Private,716416,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,44,United-States,>50K
53,Private,358056,dropout,7,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
38,State-gov,314052,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
37,Private,152307,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
25,Private,135645,Masters,14,NotMarried,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
35,Private,240467,HighGrad,9,NotMarried,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
26,,176077,CommunityCollege,10,NotMarried,,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,196571,Bachelors,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
37,Private,193855,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
66,Private,185336,HighGrad,9,Widowed,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
58,Local-gov,311409,Masters,14,Married,Prof-specialty,Husband,Black,Male,7688,0,30,United-States,>50K
44,Private,32185,HighGrad,9,NotMarried,Transport-moving,Unmarried,White,Male,0,0,70,United-States,<=50K
29,Private,319149,dropout,8,Married,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
28,Private,791084,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
20,Private,109952,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
31,Private,234976,dropout,7,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
37,Private,212437,CommunityCollege,10,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,48,United-States,<=50K
44,Private,82601,Bachelors,13,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,344275,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
19,Private,574271,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
64,Self-emp-not-inc,159938,HighGrad,9,Married,Craft-repair,Husband,White,Male,2635,0,24,Italy,<=50K
23,Private,293091,HighGrad,9,NotMarried,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
34,Private,204461,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
41,Private,150755,Doctorate,16,Married,Exec-managerial,Husband,White,Male,15024,0,50,Canada,>50K
48,Private,187505,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
43,Self-emp-not-inc,152958,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
55,Private,276229,HighGrad,9,Widowed,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
29,Private,186624,HighGrad,9,Married,Other-service,Wife,White,Female,0,0,40,Cuba,<=50K
41,Private,207578,CommunityCollege,12,Married,Exec-managerial,Husband,Black,Male,0,0,50,India,>50K
34,Private,207301,HighGrad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,<=50K
38,Private,111377,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
32,Private,151053,CommunityCollege,10,NotMarried,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
58,State-gov,200316,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Federal-gov,192065,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,98061,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,274363,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1902,40,England,>50K
32,State-gov,542265,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,130807,CommunityCollege,12,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,94235,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
57,Private,257200,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,133584,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,216178,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,57781,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
20,Private,190963,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
18,Private,201901,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,<=50K
28,,157813,dropout,7,Separated,,Unmarried,White,Female,0,0,58,Canada,<=50K
40,Private,56651,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,148773,dropout,6,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,52795,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
26,,109564,HighGrad,9,NotMarried,,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,165484,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
29,,108775,HighGrad,9,Married,,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
25,Private,181598,dropout,7,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-inc,202937,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
67,Private,105252,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Male,7978,0,35,United-States,<=50K
53,Private,196328,Bachelors,13,Married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,96741,CommunityCollege,12,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,116800,CommunityCollege,11,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
38,Self-emp-not-inc,243484,Bachelors,13,Married,Adm-clerical,Wife,White,Female,0,0,28,United-States,>50K
30,Private,275632,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
42,Local-gov,188291,Bachelors,13,Married,Protective-serv,Husband,White,Male,0,1902,40,United-States,>50K
31,Private,204752,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,,211968,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,45,United-States,<=50K
51,Private,302847,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,54,United-States,<=50K
36,Private,31438,HighGrad,9,Separated,Transport-moving,Unmarried,White,Male,0,0,43,,<=50K
28,Private,282398,CommunityCollege,10,Separated,Tech-support,Unmarried,White,Male,0,0,40,United-States,>50K
44,Self-emp-inc,352971,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
41,,217921,dropout,5,Married,,Wife,Asian-Pac-Islander,Female,0,0,40,Hong,<=50K
50,Private,226735,CommunityCollege,10,Married,Protective-serv,Husband,Black,Male,0,0,70,United-States,>50K
49,State-gov,133917,Doctorate,16,Married,Prof-specialty,Husband,Black,Male,0,1902,60,,>50K
51,Private,161691,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
19,Private,405526,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,112158,dropout,6,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,279721,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,118536,HighGrad,9,Separated,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
20,Private,286166,HighGrad,9,NotMarried,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
37,Private,82283,dropout,3,Married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,,<=50K
25,Private,330695,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,114357,HighGrad,9,NotMarried,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50K
27,Private,163127,CommunityCollege,11,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
62,,225657,HighGrad,9,Married,,Husband,White,Male,0,0,24,United-States,<=50K
31,Federal-gov,101345,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
37,Self-emp-inc,382802,Doctorate,16,Married,Prof-specialty,Husband,Black,Male,0,0,99,United-States,>50K
24,State-gov,289909,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
60,Self-emp-not-inc,170114,dropout,5,Married,Farming-fishing,Husband,White,Male,0,1672,84,United-States,<=50K
38,Private,149419,CommunityCollege,11,NotMarried,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Self-emp-inc,269733,Bachelors,13,Married,Sales,Husband,White,Male,0,0,30,United-States,<=50K
44,Private,275094,dropout,2,NotMarried,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
21,Private,75763,CommunityCollege,10,Married,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
30,Private,247444,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Nicaragua,<=50K
45,Private,185437,CommunityCollege,12,Separated,Craft-repair,Not-in-family,White,Female,0,0,55,United-States,<=50K
38,Private,191103,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K
23,Private,203924,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
50,Local-gov,218382,CommunityCollege,10,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Private,128086,dropout,8,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K
18,Private,39222,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,177727,dropout,6,Married,Sales,Husband,White,Male,4064,0,45,United-States,<=50K
60,Private,96099,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
51,Self-emp-not-inc,156802,HighGrad,9,Married,Farming-fishing,Husband,White,Male,3103,0,60,United-States,>50K
32,Private,93930,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,102559,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,Canada,>50K
44,Private,248249,dropout,4,Married,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,416745,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,452402,CommunityCollege,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
47,Federal-gov,282830,CommunityCollege,12,Married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
50,Federal-gov,339905,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45,Private,350440,HighGrad,9,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
52,Private,155233,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
17,Private,205726,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
56,Private,32446,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,339773,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
36,Self-emp-inc,306156,CommunityCollege,10,Married,Sales,Husband,White,Male,15024,0,60,United-States,>50K
41,State-gov,342834,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,201481,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,168403,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,1741,40,United-States,<=50K
27,Private,183802,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,257043,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
18,Private,159561,dropout,7,NotMarried,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K
29,Local-gov,214706,HighGrad,9,NotMarried,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,280714,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
18,,245274,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,16,United-States,<=50K
21,,230397,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,5,United-States,<=50K
22,Private,211798,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,258037,Masters,14,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,,<=50K
31,Private,169122,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
37,State-gov,150566,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
56,Private,75785,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25,Private,195481,HighGrad,9,Married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
35,,257250,HighGrad,9,NotMarried,,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,191256,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,143058,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,207277,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
32,Private,328199,CommunityCollege,11,NotMarried,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K
50,Private,177705,Bachelors,13,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,299050,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
46,Private,268022,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,55,,>50K
48,Self-emp-inc,193188,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,,112821,CommunityCollege,10,Married,,Husband,White,Male,0,0,35,United-States,>50K
29,Private,169815,CommunityCollege,12,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
51,Private,53197,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19,Self-emp-not-inc,194205,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
42,Self-emp-inc,119281,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
17,Private,46402,dropout,4,NotMarried,Sales,Own-child,White,Male,0,0,8,United-States,<=50K
52,Private,260938,Masters,14,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27,State-gov,249362,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,3411,0,40,United-States,<=50K
26,Private,56929,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,Black,Male,0,0,50,,<=50K
19,Private,125591,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,212304,dropout,4,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K
28,Private,429507,CommunityCollege,12,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,257295,CommunityCollege,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
27,State-gov,192257,HighGrad,9,NotMarried,Protective-serv,Own-child,White,Male,2174,0,40,United-States,<=50K
41,Private,179875,dropout,7,Separated,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K
30,Private,149531,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,175262,CommunityCollege,10,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,Mexico,<=50K
35,Self-emp-inc,184655,HighGrad,9,Married,Sales,Husband,White,Male,0,0,62,United-States,<=50K
31,Private,126950,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
65,,192825,dropout,4,Married,,Husband,White,Male,0,0,25,United-States,<=50K
23,Private,204653,HighGrad,9,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Dominican-Republic,<=50K
