age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,Private,117789,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,172579,HighGrad,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,187666,CommunityCollege,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
50,Private,204518,dropout,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,150042,Bachelors,13,Separated,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,98092,HighGrad,9,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
17,Private,245918,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
59,Private,146013,CommunityCollege,10,Married,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
26,Private,378322,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,257295,CommunityCollege,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
19,,218956,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,24,Canada,<=50K
64,Private,21174,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,185480,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
33,Private,222205,HighGrad,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
61,Private,69867,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,191260,dropout,5,NotMarried,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
50,Self-emp-not-inc,30653,Masters,14,Married,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
27,Local-gov,209109,Masters,14,NotMarried,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
30,Private,70377,HighGrad,9,Separated,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,477983,HighGrad,9,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,170924,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,190174,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,193787,CommunityCollege,10,NotMarried,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,279472,CommunityCollege,10,Married,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
22,Private,34918,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
42,Local-gov,97688,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,Private,175413,CommunityCollege,12,Separated,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
60,Private,173960,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
21,Private,205759,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,425161,Masters,14,Married,Sales,Husband,White,Male,15024,0,40,United-States,>50K
41,Private,220531,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,176609,CommunityCollege,10,Separated,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,371987,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,193884,dropout,4,Married,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
36,Private,200352,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,127595,HighGrad,9,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,220419,Bachelors,13,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,Private,231931,CommunityCollege,10,NotMarried,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
27,Private,248402,Bachelors,13,NotMarried,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,111095,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
37,Self-emp-inc,57424,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
39,,157443,Masters,14,Married,,Wife,Asian-Pac-Islander,Female,3464,0,40,,<=50K
24,Private,278130,HighGrad,9,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,169469,HighGrad,9,Separated,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
48,Private,146268,Bachelors,13,Married,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,153718,CommunityCollege,10,NotMarried,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
31,Private,217460,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,238638,HighGrad,9,Married,Sales,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,303296,CommunityCollege,10,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
43,Private,173321,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,193945,CommunityCollege,12,NotMarried,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,83082,CommunityCollege,12,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
35,Private,193815,CommunityCollege,12,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,34987,CommunityCollege,10,Married,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
26,Private,59306,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,142897,Masters,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K
19,,860348,CommunityCollege,10,NotMarried,,Own-child,Black,Female,0,0,25,United-States,<=50K
36,Self-emp-not-inc,205607,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
22,Private,199698,CommunityCollege,10,NotMarried,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
24,Private,191954,CommunityCollege,10,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
77,Self-emp-not-inc,138714,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,399087,dropout,3,Married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
29,Private,423158,CommunityCollege,10,NotMarried,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,159841,HighGrad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
39,Self-emp-not-inc,174308,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,50356,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
35,Private,186110,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,200381,dropout,7,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
76,Self-emp-not-inc,174309,Masters,14,Married,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
63,Self-emp-not-inc,78383,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
23,,211601,CommunityCollege,11,NotMarried,,Own-child,Black,Female,0,0,15,United-States,<=50K
43,Private,187728,CommunityCollege,10,Married,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
58,Self-emp-not-inc,321171,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,127921,HighGrad,9,NotMarried,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
41,Private,206565,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
26,Private,224563,Bachelors,13,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,178686,CommunityCollege,11,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Local-gov,98545,dropout,6,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,242606,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,270942,dropout,3,NotMarried,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K
30,Private,94235,HighGrad,9,NotMarried,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,71195,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
19,Private,104112,HighGrad,9,NotMarried,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K
45,Private,261192,HighGrad,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,94936,CommunityCollege,12,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,296478,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
36,State-gov,119272,HighGrad,9,Married,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,85043,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
22,State-gov,293364,CommunityCollege,10,NotMarried,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,241895,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
67,,36135,dropout,7,Married,,Husband,White,Male,0,0,8,United-States,<=50K
30,,151989,CommunityCollege,11,Separated,,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,101128,CommunityCollege,12,NotMarried,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50K
31,Private,156464,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
33,Private,117963,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,192262,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,111363,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,329752,dropout,7,Married,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
59,,372020,Bachelors,13,Married,,Husband,White,Male,0,0,40,United-States,>50K
38,Federal-gov,95432,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
65,Private,161400,dropout,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
40,Private,96129,CommunityCollege,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
42,Private,111949,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
26,Self-emp-not-inc,117125,dropout,5,Married,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
36,Private,348022,dropout,6,Married,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
62,Private,270092,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,180609,Bachelors,13,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,174575,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K
22,Private,410439,HighGrad,9,NotMarried,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
28,Private,92262,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,183081,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,362589,CommunityCollege,12,NotMarried,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
57,Private,212448,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
39,Private,481060,HighGrad,9,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,185885,CommunityCollege,10,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K
17,Private,89821,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
40,State-gov,184018,CommunityCollege,11,Married,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
45,Private,256649,HighGrad,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,160323,HighGrad,9,NotMarried,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Local-gov,350845,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
33,Private,267404,HighGrad,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,35633,CommunityCollege,10,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,80914,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Private,172927,HighGrad,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,174319,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,214955,dropout,3,Separated,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K
25,Private,344991,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,108699,CommunityCollege,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Local-gov,117312,CommunityCollege,10,Married,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,396099,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
29,Private,134152,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,162028,CommunityCollege,10,Married,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K
19,Private,25429,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
19,Private,232392,HighGrad,9,NotMarried,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Private,220098,HighGrad,9,Married,Other-service,Wife,White,Female,0,0,40,United-States,>50K
27,Private,301302,Bachelors,13,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Self-emp-not-inc,277946,CommunityCollege,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,State-gov,98101,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7688,0,45,,>50K
34,Private,196164,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,Private,115562,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,96975,CommunityCollege,10,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
20,,137300,HighGrad,9,NotMarried,,Other-relative,White,Female,0,0,35,United-States,<=50K
25,Private,86872,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
52,Self-emp-inc,132178,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,416103,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,108574,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,State-gov,288353,Bachelors,13,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
34,Private,227689,CommunityCollege,11,Separated,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K
28,Private,166481,dropout,4,Married,Handlers-cleaners,Husband,Other,Male,0,2179,40,Puerto-Rico,<=50K
41,Private,445382,Masters,14,Married,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50K
28,Private,110145,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,317253,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
28,,123147,CommunityCollege,10,Married,,Wife,White,Female,0,1887,40,United-States,>50K
32,Private,364657,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Local-gov,42346,CommunityCollege,10,Separated,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
24,Private,241951,HighGrad,9,NotMarried,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,118500,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,188386,Doctorate,16,Married,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
31,State-gov,1033222,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,92440,dropout,8,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
52,Private,190762,dropout,2,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,426017,dropout,7,NotMarried,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
34,Local-gov,243867,dropout,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,State-gov,240283,HighGrad,9,Separated,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,61777,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,30,United-States,<=50K
17,Private,175024,dropout,7,NotMarried,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States,<=50K
32,State-gov,92003,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
29,Private,188401,HighGrad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,228528,dropout,6,NotMarried,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K
25,Private,133373,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
36,Federal-gov,255191,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,<=50K
23,Private,204653,HighGrad,9,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Dominican-Republic,<=50K
63,Self-emp-inc,222289,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
47,Local-gov,287480,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
80,,107762,HighGrad,9,Widowed,,Not-in-family,White,Male,0,0,24,United-States,<=50K
17,,202521,dropout,7,NotMarried,,Own-child,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,204116,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K
